Level1,Level2,Level3,Level4,Level5
CAÑAR,EL TAMBO,EL TAMBO,EL TAMBO,
CAÑAR,EL TAMBO,EL TAMBO,MARIA AUXILIADORA,
CAÑAR,EL TAMBO,EL TAMBO,PILCOPATA,
CAÑAR,LA TRONCAL,LA TRONCAL,COCHANCAY,
CAÑAR,LA TRONCAL,LA TRONCAL,JAIME ROLDOS,
CAÑAR,LA TRONCAL,LA TRONCAL,JULIO MARIA MATOVELLE,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,LA TRONCAL,
CAÑAR,LA TRONCAL,LA TRONCAL,ROBERTO ISAIAS,
CAÑAR,LA TRONCAL,LA TRONCAL,VOLUNTAD DE DIOS,
CAÑAR,LA TRONCAL,MANUEL J. CALLE,MANUEL J. CALLE,
CAÑAR,LA TRONCAL,MANUEL J. CALLE,MANUEL J. CALLE,
CAÑAR,LA TRONCAL,MANUEL J. CALLE,SAN ISIDRO,
CAÑAR,LA TRONCAL,PANCHO NEGRO,LA PUNTILLA,
CAÑAR,LA TRONCAL,PANCHO NEGRO,PANCHO NEGRO,
CAÑAR,SUSCAL,SUSCAL,SUSCAL,
CAÑAR,SUSCAL,SUSCAL,SUSCAL,
CAÑAR,SUSCAL,SUSCAL,SUSCALPAMBA,
CARCHI,BOLIVAR,BOLIVAR,ALOOR,
CARCHI,BOLIVAR,BOLIVAR,BOLIVAR,
CARCHI,BOLIVAR,BOLIVAR,CUESACA,
CARCHI,BOLIVAR,GARCIA MORENO,EL TAMBO,
CARCHI,BOLIVAR,GARCIA MORENO,GARCIA MORENO,
CARCHI,BOLIVAR,LOS ANDES,CUNQUER,
CARCHI,BOLIVAR,LOS ANDES,LOS ANDES,
CARCHI,BOLIVAR,LOS ANDES,PIQUIUCHO,
CARCHI,BOLIVAR,MONTEOLIVO,EL MOTILON,
CARCHI,BOLIVAR,MONTEOLIVO,MONTEOLIVO,
CARCHI,BOLIVAR,MONTEOLIVO,PUEBLO NUEVO,
CARCHI,BOLIVAR,SAN RAFAEL,CALDERA,
CARCHI,BOLIVAR,SAN RAFAEL,SAN RAFAEL,
CARCHI,BOLIVAR,SAN VICENTE DE PUSIR,PUSIR GRANDE,
CARCHI,BOLIVAR,SAN VICENTE DE PUSIR,SAN VICENTE DE PUSIR,
CARCHI,BOLIVAR,SAN VICENTE DE PUSIR,TUMBATÚ,
CARCHI,ESPEJO,EL ANGEL,EL ANGEL,
CARCHI,ESPEJO,EL ANGEL,EL ANGEL,
CARCHI,ESPEJO,EL ANGEL,INGUEZA,
CARCHI,ESPEJO,EL GOALTAL / LAS JUNTAS,CORAZON DE MUNDO NUEVO,
CARCHI,ESPEJO,EL GOALTAL / LAS JUNTAS,EL GOALTAL / LAS JUNTAS,
CARCHI,ESPEJO,LA LIBERTAD,,
CARCHI,ESPEJO,SAN ISIDRO,,
CARCHI,ESPEJO,27 DE SEPTIEMBRE,,
CARCHI,MIRA,JIJON Y CAAMAÑO,JIJON Y CAAMAÑO,
CARCHI,MIRA,JIJON Y CAAMAÑO,RIO VERDE,
CARCHI,MIRA,JUAN MONTALVO,JUAN MONTALVO,
CARCHI,MIRA,JUAN MONTALVO,SANTIAGUILLO,
CARCHI,MIRA,LA CONCEPCION,LA CONCEPCION,
CARCHI,MIRA,LA CONCEPCION,NARANJITO,
CARCHI,MIRA,LA CONCEPCION,PALO BLANCO,
CARCHI,MIRA,LA CONCEPCION,SANTA LUCIA,
CARCHI,MIRA,MIRA,HATO DE MIRA,
CARCHI,MIRA,MIRA,MASCARILLA,
CARCHI,MIRA,MIRA,MIRA,
CARCHI,MONTUFAR,CHITAN DE NAVARRETES,,
CARCHI,MONTUFAR,CRISTOBAL COLON,,
CARCHI,MONTUFAR,FERNANDEZ SALVADOR,FERNANDEZ SALVADOR,
CARCHI,MONTUFAR,FERNANDEZ SALVADOR,SAN FRANCISCO DE LA LINEA ROJA,
CARCHI,MONTUFAR,GONZALEZ SUAREZ,,
CARCHI,MONTUFAR,GONZALEZ SUAREZ,,
CARCHI,MONTUFAR,LA PAZ,,
CARCHI,MONTUFAR,PIARTAL,,
CARCHI,MONTUFAR,SAN JOSE,CANCHAGUANO,
CARCHI,MONTUFAR,SAN JOSE,EL CAPULÍ,
CARCHI,MONTUFAR,SAN JOSE,SAN JOSE,
CARCHI,MONTUFAR,SAN JOSE,SAN JOSE,
CARCHI,SAN PEDRO DE HUACA,HUACA,CUASPUD,
CARCHI,SAN PEDRO DE HUACA,HUACA,HUACA,
CARCHI,SAN PEDRO DE HUACA,HUACA,HUACA,
CARCHI,SAN PEDRO DE HUACA,MARISCAL SUCRE,,
CARCHI,TULCAN,EL CARMELO/EL PUN/,,
CARCHI,TULCAN,EL CHICAL,EL CHICAL,
CARCHI,TULCAN,EL CHICAL,SAN MARCOS,
CARCHI,TULCAN,GONZALEZ SUAREZ,CHAPUEL,
CARCHI,TULCAN,GONZALEZ SUAREZ,EL BOSQUE,
CARCHI,TULCAN,GONZALEZ SUAREZ,GONZALEZ SUAREZ,
CARCHI,TULCAN,GONZALEZ SUAREZ,GONZALEZ SUAREZ,
CARCHI,TULCAN,GONZALEZ SUAREZ,GONZALEZ SUAREZ,
CARCHI,TULCAN,GONZALEZ SUAREZ,GONZALEZ SUAREZ,
CARCHI,TULCAN,JULIO ANDRADE,,
CARCHI,TULCAN,JULIO ANDRADE,,
CARCHI,TULCAN,MALDONADO,CHILMA ALTO,
CARCHI,TULCAN,MALDONADO,MALDONADO,
CARCHI,TULCAN,PIOTER,,
CARCHI,TULCAN,SANTA MARTHA DE CUBA,,
CARCHI,TULCAN,TOBAR DONOSO,EL BABOSO,
CARCHI,TULCAN,TOBAR DONOSO,TOBAR DONOSO,
CARCHI,TULCAN,TUFIÑO,,
CARCHI,TULCAN,TULCAN,LA ESTRELLITA,
CARCHI,TULCAN,TULCAN,LAS GRADAS,
CARCHI,TULCAN,TULCAN,LAS GRADAS,
CARCHI,TULCAN,TULCAN,LAS GRADAS,
CARCHI,TULCAN,TULCAN,TULCAN,
CARCHI,TULCAN,TULCAN,TULCAN,
CARCHI,TULCAN,TULCAN,TULCAN,
CARCHI,TULCAN,TULCAN,TULCAN,
CARCHI,TULCAN,URBINA,,
CHIMBORAZO,ALAUSI,ACHUPALLAS,ACHUPALLAS,
CHIMBORAZO,ALAUSI,ACHUPALLAS,ACHUPALLAS,
CHIMBORAZO,ALAUSI,ACHUPALLAS,JUVAL,
CHIMBORAZO,ALAUSI,ACHUPALLAS,TOTORAS,
CHIMBORAZO,ALAUSI,ALAUSI,ALAUSI,
CHIMBORAZO,ALAUSI,ALAUSI,ALAUSI,
CHIMBORAZO,ALAUSI,ALAUSI,ALAUSI,
CHIMBORAZO,ALAUSI,ALAUSI,NIZAG,
CHIMBORAZO,ALAUSI,GUASUNTOS,,
CHIMBORAZO,ALAUSI,HUIGRA,,
CHIMBORAZO,ALAUSI,MULTITUD,,
CHIMBORAZO,ALAUSI,PISTISHI,,
CHIMBORAZO,ALAUSI,PUMALLACTA,,
CHIMBORAZO,ALAUSI,SEVILLA,,
CHIMBORAZO,ALAUSI,SIBAMBE,,
CHIMBORAZO,ALAUSI,TIXAN,COCANES,
CHIMBORAZO,ALAUSI,TIXAN,TIXAN,
CHIMBORAZO,ALAUSI,TIXAN,TIXAN,
CHIMBORAZO,ALAUSI,TIXAN,TIXAN,
CHIMBORAZO,CHAMBO,CHAMBO,CHAMBO,
CHIMBORAZO,CHAMBO,CHAMBO,CHAMBO,
CHIMBORAZO,CHAMBO,CHAMBO,GUAYLLABAMBA,
CHIMBORAZO,CHAMBO,CHAMBO,PANTAÑO,
CHIMBORAZO,CHUNCHI,CAPZOL,,
CHIMBORAZO,CHUNCHI,CHUNCHI,,
CHIMBORAZO,CHUNCHI,CHUNCHI,,
CHIMBORAZO,CHUNCHI,COMPUD,,
CHIMBORAZO,CHUNCHI,GONZOL,,
CHIMBORAZO,CHUNCHI,LLAGOS,JOYAGSHI,
CHIMBORAZO,CHUNCHI,LLAGOS,LLAGOS,
CHIMBORAZO,COLTA,CAJABAMBA,,
CHIMBORAZO,COLTA,CAJABAMBA,,
CHIMBORAZO,COLTA,CAJABAMBA,,
CHIMBORAZO,COLTA,CANI,,
CHIMBORAZO,COLTA,COLUMBE,COLUMBE,
CHIMBORAZO,COLTA,COLUMBE,COLUMBE,
CHIMBORAZO,COLTA,COLUMBE,COLUMBE,
CHIMBORAZO,COLTA,COLUMBE,LLINLLIN,
CHIMBORAZO,COLTA,COLUMBE,PULUCATES,
CHIMBORAZO,COLTA,COLUMBE,SAN GUISEL ALTO,
CHIMBORAZO,COLTA,JUAN DE VELASCO / PONGOR,JUAN DE VELASCO,
CHIMBORAZO,COLTA,JUAN DE VELASCO / PONGOR,TAMBILLO BAJO,
CHIMBORAZO,COLTA,SANTIAGO DE QUITO,,
CHIMBORAZO,COLTA,SICALPA,,
CHIMBORAZO,COLTA,SICALPA,,
CHIMBORAZO,CUMANDA,CUMANDA,CUMANDA,
CHIMBORAZO,CUMANDA,CUMANDA,CUMANDA,
CHIMBORAZO,CUMANDA,CUMANDA,CUMANDA,
CHIMBORAZO,CUMANDA,CUMANDA,SUNCAMAL,
CHIMBORAZO,GUAMOTE,CEBADAS,CEBADAS,
CHIMBORAZO,GUAMOTE,CEBADAS,CEBADAS,
CHIMBORAZO,GUAMOTE,CEBADAS,TRANCA SAN LUIS,
CHIMBORAZO,GUAMOTE,GUAMOTE,GUAMOTE,
CHIMBORAZO,GUAMOTE,GUAMOTE,GUAMOTE,
CHIMBORAZO,GUAMOTE,GUAMOTE,GUAMOTE,
CHIMBORAZO,GUAMOTE,GUAMOTE,GUAMOTE,
CHIMBORAZO,GUAMOTE,GUAMOTE,GUAMOTE,
CHIMBORAZO,GUAMOTE,GUAMOTE,JATUN PAMBA,
CHIMBORAZO,GUAMOTE,GUAMOTE,LAIME SAN CARLOS,
CHIMBORAZO,GUAMOTE,GUAMOTE,PULL CHICO,
CHIMBORAZO,GUAMOTE,GUAMOTE,TIOCAJAS PALACIO HUATANA,
CHIMBORAZO,GUAMOTE,PALMIRA,GALTES,
CHIMBORAZO,GUAMOTE,PALMIRA,PALMIRA,
CHIMBORAZO,GUAMOTE,PALMIRA,PALMIRA,
CHIMBORAZO,GUAMOTE,PALMIRA,TIPIN,
CHIMBORAZO,GUANO,EL ROSARIO,EL ROSARIO,
CHIMBORAZO,GUANO,EL ROSARIO,LANGOS PANAMERICANA,
CHIMBORAZO,GUANO,GUANANDO,,
CHIMBORAZO,GUANO,ILAPO,,
CHIMBORAZO,GUANO,LA MATRIZ,LA MATRIZ,
CHIMBORAZO,GUANO,LA MATRIZ,LA MATRIZ,
CHIMBORAZO,GUANO,LA MATRIZ,LA MATRIZ,
CHIMBORAZO,GUANO,LA MATRIZ,PUNGAL GRANDE,
CHIMBORAZO,GUANO,LA PROVIDENCIA,,
CHIMBORAZO,GUANO,SAN ANDRES,CALSHI,
CHIMBORAZO,GUANO,SAN ANDRES,SAN ANDRES,
CHIMBORAZO,GUANO,SAN ANDRES,SAN ANDRES,
CHIMBORAZO,GUANO,SAN GERARDO / PAQUICAHUAN,,
CHIMBORAZO,GUANO,SAN ISIDRO DE PATULU,CHOCAVI,
CHIMBORAZO,GUANO,SAN ISIDRO DE PATULU,SAN ISIDRO DE PATULU,
CHIMBORAZO,GUANO,SAN JOSE DEL CHAZO,,
CHIMBORAZO,GUANO,SANTA FE DE GALAN,,
CHIMBORAZO,GUANO,VALPARAISO,,
CHIMBORAZO,PALLATANGA,PALLATANGA,LAS ROSAS,
CHIMBORAZO,PALLATANGA,PALLATANGA,PALLATANGA,
CHIMBORAZO,PALLATANGA,PALLATANGA,PALLATANGA,
CHIMBORAZO,PALLATANGA,PALLATANGA,RODEO VAQUERIA,
CHIMBORAZO,PENIPE,BILBAO,,
CHIMBORAZO,PENIPE,EL ALTAR,EL ALTAR,
CHIMBORAZO,PENIPE,EL ALTAR,UTUÑAG,
CHIMBORAZO,PENIPE,LA CANDELARIA,,
CHIMBORAZO,PENIPE,MATUS,,
CHIMBORAZO,PENIPE,PENIPE,,
CHIMBORAZO,PENIPE,PUELA,,
CHIMBORAZO,PENIPE,SAN ANTONIO DE BAYUSHIG,,
CHIMBORAZO,RIOBAMBA,CACHA,,
CHIMBORAZO,RIOBAMBA,CACHA,,
CHIMBORAZO,RIOBAMBA,CALPI,CALPI,
CHIMBORAZO,RIOBAMBA,CALPI,CALPI,
CHIMBORAZO,RIOBAMBA,CALPI,CALPI,
CHIMBORAZO,RIOBAMBA,CALPI,NITILUISA,
CHIMBORAZO,RIOBAMBA,CUBIJIES,,
CHIMBORAZO,RIOBAMBA,FLORES,FLORES,
CHIMBORAZO,RIOBAMBA,FLORES,FLORES,
CHIMBORAZO,RIOBAMBA,FLORES,GUANTUL GRANDE,
CHIMBORAZO,RIOBAMBA,FLORES,NAUBUG,
CHIMBORAZO,RIOBAMBA,LICAN,,
CHIMBORAZO,RIOBAMBA,LICAN,,
CHIMBORAZO,RIOBAMBA,LICTO,LICTO,
CHIMBORAZO,RIOBAMBA,LICTO,LICTO,
CHIMBORAZO,RIOBAMBA,LICTO,LICTO,
CHIMBORAZO,RIOBAMBA,LICTO,TUNSHI SAN NICOLAS,
CHIMBORAZO,RIOBAMBA,LIZARZABURU,,
CHIMBORAZO,RIOBAMBA,LIZARZABURU,,
CHIMBORAZO,RIOBAMBA,LIZARZABURU,,
CHIMBORAZO,RIOBAMBA,LIZARZABURU,,
CHIMBORAZO,RIOBAMBA,LIZARZABURU,,
CHIMBORAZO,RIOBAMBA,LIZARZABURU,,
CHIMBORAZO,RIOBAMBA,LIZARZABURU,,
CHIMBORAZO,RIOBAMBA,MALDONADO,,
CHIMBORAZO,RIOBAMBA,MALDONADO,,
CHIMBORAZO,RIOBAMBA,MALDONADO,,
CHIMBORAZO,RIOBAMBA,MALDONADO,,
CHIMBORAZO,RIOBAMBA,MALDONADO,,
CHIMBORAZO,RIOBAMBA,PUNGALA,ALAO,
CHIMBORAZO,RIOBAMBA,PUNGALA,ASHPAPUNGO,
CHIMBORAZO,RIOBAMBA,PUNGALA,PUNGALA,
CHIMBORAZO,RIOBAMBA,PUNGALA,PUNGALA,
CHIMBORAZO,RIOBAMBA,PUNIN,PUNIN,
CHIMBORAZO,RIOBAMBA,PUNIN,PUNIN,
CHIMBORAZO,RIOBAMBA,PUNIN,TZALARON,
CHIMBORAZO,RIOBAMBA,QUIMIAG,PIÑAÑAU,
CHIMBORAZO,RIOBAMBA,QUIMIAG,PUCULPALA,
CHIMBORAZO,RIOBAMBA,QUIMIAG,QUIMIAG,
CHIMBORAZO,RIOBAMBA,QUIMIAG,QUIMIAG,
CHIMBORAZO,RIOBAMBA,SAN JUAN,,
CHIMBORAZO,RIOBAMBA,SAN JUAN,,
CHIMBORAZO,RIOBAMBA,SAN LUIS,SAN ANTONIO DE GUASLAN,
CHIMBORAZO,RIOBAMBA,SAN LUIS,SAN LUIS,
CHIMBORAZO,RIOBAMBA,SAN LUIS,SAN LUIS,
CHIMBORAZO,RIOBAMBA,VELASCO,,
CHIMBORAZO,RIOBAMBA,VELASCO,,
CHIMBORAZO,RIOBAMBA,VELASCO,,
CHIMBORAZO,RIOBAMBA,VELASCO,,
CHIMBORAZO,RIOBAMBA,VELASCO,,
CHIMBORAZO,RIOBAMBA,VELOZ,,
CHIMBORAZO,RIOBAMBA,VELOZ,,
CHIMBORAZO,RIOBAMBA,VELOZ,,
CHIMBORAZO,RIOBAMBA,YARUQUIES,,
CHIMBORAZO,RIOBAMBA,YARUQUIES,,
COTOPAXI,LA MANA,EL CARMEN,,
COTOPAXI,LA MANA,EL TRIUNFO,CHIPE HAMBURGO 1,
COTOPAXI,LA MANA,EL TRIUNFO,CHIPE HAMBURGO 2,
COTOPAXI,LA MANA,EL TRIUNFO,EL TRIUNFO,
COTOPAXI,LA MANA,EL TRIUNFO,ESTERO HONDO,
COTOPAXI,LA MANA,GUASAGANDA,GUASAGANDA,
COTOPAXI,LA MANA,GUASAGANDA,MALQUI,
COTOPAXI,LA MANA,GUASAGANDA,QUINDIGUA,
COTOPAXI,LA MANA,LA MANA,,
COTOPAXI,LA MANA,LA MANA,,
COTOPAXI,LA MANA,LA MANA,,
COTOPAXI,LA MANA,LA MANA,,
COTOPAXI,LA MANA,LA MANA,,
COTOPAXI,LA MANA,LA MANA,,
COTOPAXI,LA MANA,LA MANA,,
COTOPAXI,LA MANA,LA MANA,,
COTOPAXI,LA MANA,PUCAYACO,,
COTOPAXI,LA MANA,PUCAYACO,,
COTOPAXI,LATACUNGA,ALAQUEZ,,
COTOPAXI,LATACUNGA,ALAQUEZ,,
COTOPAXI,LATACUNGA,BELISARIO QUEVEDO,,
COTOPAXI,LATACUNGA,BELISARIO QUEVEDO,,
COTOPAXI,LATACUNGA,ELOY ALFARO / SAN FELIPE,,
COTOPAXI,LATACUNGA,ELOY ALFARO / SAN FELIPE,,
COTOPAXI,LATACUNGA,ELOY ALFARO / SAN FELIPE,,
COTOPAXI,LATACUNGA,ELOY ALFARO / SAN FELIPE,,
COTOPAXI,LATACUNGA,ELOY ALFARO / SAN FELIPE,,
COTOPAXI,LATACUNGA,ELOY ALFARO / SAN FELIPE,,
COTOPAXI,LATACUNGA,ELOY ALFARO / SAN FELIPE,,
COTOPAXI,LATACUNGA,GUAYTACAMA,,
COTOPAXI,LATACUNGA,IGNACIO FLORES,PALOPO CENTRO,
COTOPAXI,LATACUNGA,IGNACIO FLORES,IGNACIO FLORES,
COTOPAXI,LATACUNGA,IGNACIO FLORES,IGNACIO FLORES,
COTOPAXI,LATACUNGA,IGNACIO FLORES,IGNACIO FLORES,
COTOPAXI,LATACUNGA,IGNACIO FLORES,IGNACIO FLORES,
COTOPAXI,LATACUNGA,JOSEGUANGO BAJO,,
COTOPAXI,LATACUNGA,JUAN MONTALVO,,
COTOPAXI,LATACUNGA,JUAN MONTALVO,,
COTOPAXI,LATACUNGA,JUAN MONTALVO,,
COTOPAXI,LATACUNGA,JUAN MONTALVO,,
COTOPAXI,LATACUNGA,JUAN MONTALVO,,
COTOPAXI,LATACUNGA,LA MATRIZ,,
COTOPAXI,LATACUNGA,LA MATRIZ,,
COTOPAXI,LATACUNGA,LA MATRIZ,,
COTOPAXI,LATACUNGA,LA MATRIZ,,
COTOPAXI,LATACUNGA,LA MATRIZ,,
COTOPAXI,LATACUNGA,LA MATRIZ,,
COTOPAXI,LATACUNGA,LA MATRIZ,,
COTOPAXI,LATACUNGA,LA MATRIZ,,
COTOPAXI,LATACUNGA,MULALO,,
COTOPAXI,LATACUNGA,MULALO,,
COTOPAXI,LATACUNGA,MULALO,,
COTOPAXI,LATACUNGA,POALO,,
COTOPAXI,LATACUNGA,POALO,,
COTOPAXI,LATACUNGA,SAN BUENAVENTURA,,
COTOPAXI,LATACUNGA,SAN BUENAVENTURA,,
COTOPAXI,LATACUNGA,SAN JUAN DE PASTOCALLE,LA LIBERTAD,
COTOPAXI,LATACUNGA,SAN JUAN DE PASTOCALLE,SAN JUAN DE PASTOCALLE,
COTOPAXI,LATACUNGA,SAN JUAN DE PASTOCALLE,SAN JUAN DE PASTOCALLE,
COTOPAXI,LATACUNGA,SAN JUAN DE PASTOCALLE,SAN JUAN DE PASTOCALLE,
COTOPAXI,LATACUNGA,TANICUCHI,,
COTOPAXI,LATACUNGA,TANICUCHI,,
COTOPAXI,LATACUNGA,TANICUCHI,,
COTOPAXI,LATACUNGA,TOACAZO,,
COTOPAXI,LATACUNGA,TOACAZO,,
COTOPAXI,LATACUNGA,TOACAZO,,
COTOPAXI,LATACUNGA,11 DE NOVIEMBRE,,
COTOPAXI,PANGUA,EL CORAZON,EL CORAZON,
COTOPAXI,PANGUA,EL CORAZON,EL CORAZON,
COTOPAXI,PANGUA,EL CORAZON,EL CORAZON,
COTOPAXI,PANGUA,EL CORAZON,QUISHPE,
COTOPAXI,PANGUA,MORASPUNGO,CALABICITO,
COTOPAXI,PANGUA,MORASPUNGO,EL DESEO,
COTOPAXI,PANGUA,MORASPUNGO,GUAPARA,
COTOPAXI,PANGUA,MORASPUNGO,MORASPUNGO,
COTOPAXI,PANGUA,MORASPUNGO,MORASPUNGO,
COTOPAXI,PANGUA,MORASPUNGO,MORASPUNGO,
COTOPAXI,PANGUA,MORASPUNGO,PIEDACITA,
COTOPAXI,PANGUA,PINLLOPATA,,
COTOPAXI,PANGUA,RAMON CAMPAÑA,PILANCÓN,
COTOPAXI,PANGUA,RAMON CAMPAÑA,RAMON CAMPAÑA,
COTOPAXI,PUJILI,ANGAMARCA,ANGAMARCA,
COTOPAXI,PUJILI,ANGAMARCA,ANGAMARCA,
COTOPAXI,PUJILI,ANGAMARCA,CHINE ALTO,
COTOPAXI,PUJILI,ANGAMARCA,MOCATA,
COTOPAXI,PUJILI,ANGAMARCA,PIGUA-QUINDIGUA,
COTOPAXI,PUJILI,GUANGAJE,GUANGAJE,
COTOPAXI,PUJILI,GUANGAJE,GUANGAJE,
COTOPAXI,PUJILI,GUANGAJE,YAGUARTOA,
COTOPAXI,PUJILI,LA VICTORIA,,
COTOPAXI,PUJILI,LA VICTORIA,,
COTOPAXI,PUJILI,PILALO,APAGUA,
COTOPAXI,PUJILI,PILALO,PILALO,
COTOPAXI,PUJILI,PUJILI,JUIGUA YACYBAMBA,
COTOPAXI,PUJILI,PUJILI,PUJILI,
COTOPAXI,PUJILI,PUJILI,PUJILI,
COTOPAXI,PUJILI,PUJILI,PUJILI,
COTOPAXI,PUJILI,PUJILI,PUJILI,
COTOPAXI,PUJILI,PUJILI,PUJILI,
COTOPAXI,PUJILI,PUJILI,PUJILI,
COTOPAXI,PUJILI,PUJILI,PUJILI,
COTOPAXI,PUJILI,PUJILI,PUJILI,
COTOPAXI,PUJILI,TINGO,EL PROGRESO,
COTOPAXI,PUJILI,TINGO,PUEMBO,
COTOPAXI,PUJILI,TINGO,TINGO,
COTOPAXI,PUJILI,ZUMBAHUA,LA COCHA,
COTOPAXI,PUJILI,ZUMBAHUA,TIGUA WANAPAMPA,
COTOPAXI,PUJILI,ZUMBAHUA,ZUMBAHUA,
COTOPAXI,PUJILI,ZUMBAHUA,ZUMBAHUA,
COTOPAXI,PUJILI,ZUMBAHUA,ZUMBAHUA,
COTOPAXI,PUJILI,ZUMBAHUA,ZUMBAHUA,
COTOPAXI,PUJILI,ZUMBAHUA,ZUMBAHUA,
COTOPAXI,SALCEDO,ANTONIO J. HOLGUIN,,
COTOPAXI,SALCEDO,ANTONIO J. HOLGUIN,,
COTOPAXI,SALCEDO,CUSUBAMBA,,
COTOPAXI,SALCEDO,CUSUBAMBA,,
COTOPAXI,SALCEDO,CUSUBAMBA,,
COTOPAXI,SALCEDO,MULALILLO,,
COTOPAXI,SALCEDO,MULALILLO,,
COTOPAXI,SALCEDO,MULLIQUINDIL,,
COTOPAXI,SALCEDO,MULLIQUINDIL,,
COTOPAXI,SALCEDO,PANZALEO,,
COTOPAXI,SALCEDO,PANZALEO,,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,CHAMBAPONGO,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SALACHE BARBAPAMBA,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SAN FRANCISCO DE COLLANAS,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SAN MIGUEL DE SALCEDO,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SAN MIGUEL DE SALCEDO,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SAN MIGUEL DE SALCEDO,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SAN MIGUEL DE SALCEDO,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SAN MIGUEL DE SALCEDO,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SAN MIGUEL DE SALCEDO,
COTOPAXI,SALCEDO,SAN MIGUEL DE SALCEDO,SAN MIGUEL DE SALCEDO,
COTOPAXI,SAQUISILI,CANCHAGUA,,
COTOPAXI,SAQUISILI,CHANTILIN,,
COTOPAXI,SAQUISILI,COCHAPAMBA,COCHAPAMBA,
COTOPAXI,SAQUISILI,COCHAPAMBA,YANAHURCO GRANDE,
COTOPAXI,SAQUISILI,SAQUISILI,,
COTOPAXI,SAQUISILI,SAQUISILI,,
COTOPAXI,SAQUISILI,SAQUISILI,,
COTOPAXI,SAQUISILI,SAQUISILI,,
COTOPAXI,SAQUISILI,SAQUISILI,,
COTOPAXI,SAQUISILI,SAQUISILI,,
COTOPAXI,SIGCHOS,CHUGCHILAN,CHUGCHILAN,
COTOPAXI,SIGCHOS,CHUGCHILAN,CHUGCHILAN,
COTOPAXI,SIGCHOS,CHUGCHILAN,GUAYAMA SAN PEDRO QUILOTOA,
COTOPAXI,SIGCHOS,CHUGCHILAN,SAN MIGUEL DE GUARUMAL,
COTOPAXI,SIGCHOS,CHUGCHILAN,SAN MIGUEL DE PILAPUCHIN,
COTOPAXI,SIGCHOS,CHUGCHILAN,SARAWASI,
COTOPAXI,SIGCHOS,ISINLIVI,GUANTOALO,
COTOPAXI,SIGCHOS,ISINLIVI,ISINLIVI,
COTOPAXI,SIGCHOS,LAS PAMPAS,,
COTOPAXI,SIGCHOS,PALO QUEMADO,,
COTOPAXI,SIGCHOS,SIGCHOS,,
COTOPAXI,SIGCHOS,SIGCHOS,,
COTOPAXI,SIGCHOS,SIGCHOS,,
COTOPAXI,SIGCHOS,SIGCHOS,,
EL ORO,ARENILLAS,ARENILLAS,,
EL ORO,ARENILLAS,ARENILLAS,,
EL ORO,ARENILLAS,ARENILLAS,,
EL ORO,ARENILLAS,ARENILLAS,,
EL ORO,ARENILLAS,ARENILLAS,,
EL ORO,ARENILLAS,CARCABON,,
EL ORO,ARENILLAS,CHACRAS,,
EL ORO,ARENILLAS,LA CUCA,LA CUCA,
EL ORO,ARENILLAS,LA CUCA,LOS GUAYACANES,
EL ORO,ARENILLAS,PALMALES,MANABI DE EL ORO,
EL ORO,ARENILLAS,PALMALES,PALMALES,
EL ORO,ATAHUALPA,AYAPAMBA,,
EL ORO,ATAHUALPA,CORDONCILLO,,
EL ORO,ATAHUALPA,MILAGRO,,
EL ORO,ATAHUALPA,PACCHA,,
EL ORO,ATAHUALPA,SAN JOSE,,
EL ORO,ATAHUALPA,SAN JUAN DE CERRO AZUL,,
EL ORO,BALSAS,BALSAS,,
EL ORO,BALSAS,BALSAS,,
EL ORO,BALSAS,BELLAMARIA,,
EL ORO,CHILLA,CHILLA,CARABOTA,
EL ORO,CHILLA,CHILLA,CHILLA,
EL ORO,CHILLA,CHILLA,DUMARI,
EL ORO,CHILLA,CHILLA,PEJEYACU,
EL ORO,CHILLA,CHILLA,PLAYAS DE DAUCAY,
EL ORO,EL GUABO,BARBONES,,
EL ORO,EL GUABO,EL GUABO,EL GUABO,
EL ORO,EL GUABO,EL GUABO,EL GUABO,
EL ORO,EL GUABO,EL GUABO,EL GUABO,
