number,country,city,location,address,latitude,longitude
593,Regatul Unit al Marii Britanii și Irlandei de Nord,Leicester,Altele,"Leicester Community Sports  Centre, 16 Commercial Square,  Leicester, LE2 7SR",52.61786589,-1.13387024
594,Regatul Unit al Marii Britanii și Irlandei de Nord,Wolverhampton,Altele,"GTG West Midlands, Bearing  Drive, Willenhall,  Wolverhampton, WV11 3SZ",52.59262025,-2.07299045
595,Regatul Unit al Marii Britanii și Irlandei de Nord,Walsall,Altele,"Romanian+ Community Centre,  Sneyd Hall Road, Bloxwich,  Walsall, WS3 2NN",52.6166982,-2.01452602
596,Regatul Unit al Marii Britanii și Irlandei de Nord,Birmingham,Altele,"Connected Life Church, George Road, Birmingham, B23 7RZ",52.52253686,-1.8699065
597,Regatul Unit al Marii Britanii și Irlandei de Nord,Birmingham,Altele,"The Midlands Greek & Cypriot  Association, Park Approach,  Birmingham, B23 7SJ",52.51472198,-1.86659255
598,Regatul Unit al Marii Britanii și Irlandei de Nord,Coventry,Altele,"Wava Hall, 31 Barras Green, Coventry, CV2 4LY",52.41565872,-1.48344454
599,Regatul Unit al Marii Britanii și Irlandei de Nord,Coventry,Altele,"Coventry Community Resource  Centre, Red Lane, Coventry,  CV6 5EE",52.4199466,-1.49604784
600,Regatul Unit al Marii Britanii și Irlandei de Nord,Northampton,Altele,"Northampton Bangladeshi  Association, NBA Gateway  Resource Centre, Mill Road,  Semilong, Northampton, NN2  6AX",52.24507624,-0.90124176
601,Regatul Unit al Marii Britanii și Irlandei de Nord,Northampton,Altele,"St Lukes Centre, Main Road, Northampton, NN5 6JB",52.2424585,-0.94245916
602,Regatul Unit al Marii Britanii şi Irlandei de Nord,Edinburgh,Consulat General,"Edinburgh, 7-9 N St David St,  EH2 1AW",55.95536223,-3.19450552
603,Regatul Unit al Marii Britanii şi Irlandei de Nord,Edinburgh,Altele,"Edinburgh, Conference Centre, 2 Johnston Terrace, EH1 2PW",55.94865514,-3.1944871
604,Regatul Unit al Marii Britanii şi Irlandei de Nord,Aberdeen,Altele,"Aberdeen, Leonardo Hotel  Aberdeen, Guild Street,  AB11  5RG",57.14460484,-2.09806846
605,Regatul Unit al Marii Britanii şi Irlandei de Nord,Glasgow,Altele,"Glasgow, Renfield Centre, 260 Bath Street, G2 4JP",55.86520859,-4.26684811
606,Regatul Unit al Marii Britanii şi Irlandei de Nord,Glasgow,Altele,"Glasgow, Fuse - Glasgow East  Youth Drop-In and Community  Project, 1567-1573 Shettleston  Road Glasgow G32 9AS",55.85084888,-4.15578168
607,Australia,Perth,Altele,"Perth, St John’s RC Academy /  North Inch Community Campus, Gowans Terrace,  PH1 5BF",56.41037969,-3.43807712
608,Regatul Unit al Marii Britanii şi Irlandei de Nord,Belfast,Altele,"Belfast, Clayton Hotel Belfast,  22-26 Ormeau Ave, BT2 8HS, Irlanda de Nord",54.59299209,-5.93082254
609,Regatul Unit al Marii Britanii şi Irlandei de Nord,Ballymena,Altele,"Ballymena, Adair Arms Hotel, 17 Ballymoney Road, BT43 5 BS, County Antrim",54.8660322,-6.27933828
610,Regatul Unit al Marii Britanii şi Irlandei de Nord,Portadown,Altele,"Portadown, Portadown Town  Hall, 15 Edward St, Craigavon  BT62 3LX",54.42246907,-6.44209228
611,Maroc,Rabat,Ambasadă,"10, Rue Ouazzane, Hassan,  Rabat, 10020",34.02104027,-6.82174155
612,Mexic,Ciudad de Mexico,Ambasadă,"Calle Sofocles, nr 311, colonia  Polanco, alcaldia Miguel  Hidalgo, cp 11560, Ciudad de  Mexico",19.43443025,-99.20497676
613,Republica Moldova,Chișinău,Consulat General,"Str Grigore Ureche nr. 2, Chișinău, MD-2001",47.02213903,28.85352626
614,Republica Moldova,Chișinău,Consulat General,"Str Grigore Ureche nr. 2, Chișinău, MD-2001",47.02213903,28.85352626
615,Republica Moldova,Chișinău,Altele,"Str Avram Iancu nr. 36, Chișinău, MD-2002",47.0202323,28.8499849
616,Republica Moldova,Chișinău,Altele,"Str. Mitropolit Gavriil  Bănulescu-Bodoni 59B,  Chișinău, MD-2005",47.0301755,28.8375714
617,Republica Moldova,Chișinău,Altele,"Str. Mitropolit Gavriil  Bănulescu-Bodoni 61A,  Chișinău, MD-2005",47.0314316,28.8387608
618,Republica Moldova,Chișinău,Altele,"Str. 31 August 1989 78A, Chișinău, MD-2012",47.0229142,28.8299748
619,Republica Moldova,Chișinău,Altele,"Str. 31 August 1989 78, Chișinău, MD-2012",47.0235139,28.8297544
620,Republica Moldova,Chișinău,Altele,"Str.  31 August 1989 78, Chișinău, MD-2012",47.0235139,28.8297544
621,Republica Moldova,Chișinău,Altele,"Str. Cebotari nr. 53, Chișinău,  MD-2012",47.02880449,28.82976964
622,Republica Moldova,Chișinău,Altele,"Str. Cebotari nr. 53, Chișinău,  MD-2012",47.02864681,28.82952109
623,Republica Moldova,Chișinău,Altele,"Str. Cebotari nr. 53, Chișinău,  MD-2012",47.02844213,28.829251
624,Republica Moldova,Chișinău,Altele,"Str. Mihai Kogălniceanu nr. 65, Chișinău, MD-2005",47.01940368,28.82493404
625,Republica Moldova,Chișinău,Altele,"Str. Mihai Kogălniceanu nr. 67, Chișinău, MD-2005",47.01920722,28.82525081
626,Republica Moldova,Chișinău,Altele,"Str. Nicolae Testemițeanu nr. 27, Chișinău, MD-2025",46.99534286,28.8338729
627,Republica Moldova,Chișinău,Altele,"Str. Studenților 9/9, Chișinău,  MD-2045",47.0619845,28.8699699
628,Republica Moldova,Chișinău,Altele,"Str. Studenților 9/9, Chișinău,  MD-2045",47.0619845,28.8699699
629,Republica Moldova,Chișinău,Altele,"Bd. Dacia nr. 41, Chișinău, MD2060",46.9809842,28.8650354
630,Republica Moldova,Chișinău,Altele,"Bd. Dacia nr. 41, Chișinău, MD2060",46.9809842,28.8650354
631,Republica Moldova,Chișinău,Altele,"Str.Suceava 103, Chișinău, MD2051",47.0311958,28.7889817
632,Republica Moldova,Chișinău,Altele,"Strada Mihai Viteazul 2, Chișinău, MD-2004",47.0341899,28.8199359
633,Republica Moldova,Hîncești,Altele,"Str. Chișinăului 9,  Hîncești,  MD-3401",46.9646018,28.3725419
634,Republica Moldova,Ialoveni,Altele,"Str. Alexandru cel Bun nr. 86, Ialoveni, MD-6801",46.9502032,28.773174
635,Republica Moldova,Nisporeni,Altele,"Str. Alexandru cel Bun nr. 55, Nisporeni, MD - 6401",47.08118369,28.18711109
636,Republica Moldova,Orhei,Altele,"Str. Chișinăului nr. 9, Orhei, MD - 3505",47.37028244,28.81905465
637,Republica Moldova,Orhei,Altele,"Str. Vasile Lupu 60/1, Orhei,  MD-3505",47.3793903,28.8247277
638,Republica Moldova,Căușeni,Altele,"Str. Păcii nr. 18, Căușeni, MD - 4300",46.6416113,29.4066892
639,Republica Moldova,Anenii Noi,Altele,"Str. Parcului nr. 13, Anenii Noi,  MD - 6500",46.882396,29.23632905
640,Republica Moldova,Bardar,Altele,"Str. Aurel David nr. 70, Bardar,  MD - 6811",46.90400263,28.67223093
641,Republica Moldova,Călărași,Altele,"Str. Mihai Eminescu nr. 19, Călarași, MD - 4404",47.25012191,28.31430025
642,Republica Moldova,Durlești,Altele,"Str. Alexandru cel Bun nr. 5, Durlești, MD - 2003",47.01854301,28.76442517
643,Republica Moldova,Strășeni,Altele,"Str. Mihai Eminescu nr. 37, Strășeni, MD - 3701",47.14691758,28.61561001
644,Republica Moldova,Stăuceni,Altele,"Str. Gratiesti nr. 3A, Stăuceni  MD - 4839",47.09097571,28.8669636
645,Republica Moldova,Băcioi,Altele,"Str. Independenței nr. 125, Băcioi, MD - 6812",46.91072239,28.89306315
646,Republica Moldova,Mereni,Altele,"Str. Ștefan cel Mare nr. 96,  Mereni, MD - 6526",46.96311652,29.05683883
647,Republica Moldova,Răzeni,Altele,"Str. Grigore Bivol nr. 2, Răzeni,  MD - 7727",46.77155887,28.89988289
648,Republica Moldova,Costești,Altele,"Str. Ștefan cel Mare și Sfînt nr. 68, Costești, MD - 6813",46.86766803,28.76965144
649,Republica Moldova,Ștefan Vodă,Altele,"Str. 31 August 1989 nr. 2, Ștefan Vodă, MD - 4201",46.51848346,29.66927191
650,Republica Moldova,Criuleni,Altele,"Str. 31 August 1989 nr. 102, Criuleni, MD - 4801",47.20328336,29.15599006
651,Republica Moldova,Bălți,Altele,"Str. Ștefan cel Mare, nr. 81, Bălți",47.7699361,27.9444221
652,Republica Moldova,Bălți,Altele,"Str. Ștefan cel Mare, nr. 81, Bălți",47.7699361,27.9444221
653,Republica Moldova,Briceni,Altele,"Bd. Independenței, nr. 30, Briceni",48.36146816,27.08481025
654,Republica Moldova,Ocnița,Altele,"Str. Mihai Viteazul, nr. 1, Ocnița",48.4130495,27.4708516
655,Republica Moldova,Edineț,Altele,"Str. Octavian Cirimpei, nr. 30, Edineț",48.1710874,27.2995243
656,Republica Moldova,Dondușeni,Altele,"Str.Independenței, nr.97, Dondușeni",48.2379481,27.6101983
657,Republica Moldova,Soroca,Altele,"Str.Independenței, nr. 74, Soroca",48.1280581,28.3067361
658,Republica Moldova,Rîșcani,Altele,"Str. 31 August, nr. 4, Rîșcani",47.954002,27.5587354
659,Republica Moldova,Drochia,Altele,"Bd. Independenței, nr. 15, Drochia",48.0336103,27.8205309
660,Republica Moldova,Florești,Altele,"Str.Speranța, nr. 1, Florești",47.8905192,28.3019208
661,Republica Moldova,Glodeni,Altele,"Str. Suveranității, nr. 2, Glodeni",47.7655088,27.5103601
662,Republica Moldova,Șoldănești,Altele,"Str. 31 August, nr. 2, Șoldănești",47.8027349,28.7909581
663,Republica Moldova,Sîngerei,Altele,"Str. Barbu Lăutaru, nr. 29,  Singerei",47.6397903,28.1455207
664,Republica Moldova,Rezina,Altele,"Str. 27 August 1989, nr.1, Rezina",47.7487738,28.9673618
665,Republica Moldova,Ungheni,Altele,"Str. Națională, nr.3, Ungheni",47.2160731,27.8084799
666,Republica Moldova,Ungheni,Altele,"Str. Națională, nr.3, Ungheni",47.2160731,27.8084799
667,Republica Moldova,Fălești,Altele,"Str. Alexandru Lăpușneanu, nr. 1, Fălești",47.5751162,27.7167288
668,Republica Moldova,Telenești,Altele,"Str. Ciprian Porumbescu, nr. 3, Telenești",47.5019771,28.3591335
669,Republica Moldova,Cahul,Altele,"Piața Independenței 1, cod poștal MD-3909",45.90475,28.19565
670,Republica Moldova,Cahul,Altele,"Piața Independenței 1, cod poștal MD-3909",45.90475,28.19565
671,Republica Moldova,Cantemir,Altele,"str. Ștefan Vodă, nr. 1, cod poștal  MD-7300",46.27809321,28.19934786
672,Republica Moldova,Carabetovca,Altele,"str. Ștefan cel Mare, nr. 38, cod poștal MD-6713",46.4130864,28.91192211
673,Republica Moldova,Cimișlia,Altele,"str. Ion Popușoi, nr. 2, cod poștal MD-4101",46.5204785,28.78578949
674,Republica Moldova,Comrat,Altele,"str. Tretiacov, nr. 36, cod poștal  MD-3805",46.30149376,28.65357511
675,Republica Moldova,Giurgiulești,Altele,"str. Independenței, nr. 27, cod poștal MD-5318",45.48203724,28.19546771
676,Republica Moldova,Leova,Altele,"str. Ștefan cel Mare, nr. 67, cod poștal MD-6301",46.48301989,28.25095466
677,Muntenegru,Podgorica,Ambasadă,"strada I Proleterske nr. 5,  Podgorica, cod poștal 81000",42.44801036,19.28070478
678,Nigeria,Abuja,Ambasadă,"76 Nelson Mandela Street,  Plot  498, Asokoro, Abuja",9.03776952,7.526365
679,Norvegia,Oslo,Altele,"Josefines gate 34, 0351",59.921803,10.723672
680,Norvegia,Oslo,Altele,"Refstadveien 27, 0589",59.941297,10.810886
681,Norvegia,Jessheim,Altele,"Leirvegen 6, 2066",60.126974,11.476988
682,Norvegia,Drammen,Altele,"Tollbugata 43, 3044",59.736861,10.210022
683,Norvegia,Kristiansand,Altele,"Lumberveien 35A, 4621",58.1238667,7.97037
684,Norvegia,Stavanger,Altele,"Heddeveien 141, 4034",58.89876704,5.72251187
685,Norvegia,Bergen,Altele,"Zander Kaaes gate 6, 5015",60.3907417,5.33434808
686,Norvegia,Skodje,Altele,"Niusvegen 3, 6260",62.50535157,6.686667
687,Norvegia,Trondheim,Altele,"Beddingen 1, 7042",63.43515961,10.41592092
688,Norvegia,Tromso,Altele,"Kaigata 6, 9008",69.64809336,18.95272241
689,Olanda,Haga,Altele,"Johan de Wittlaan 30, cod poștal 2517 JR, Den Haag",52.08972052,4.28251224
690,Olanda,Haga,Altele,"Johan de Wittlaan 30, cod poștal 2517 JR, Den Haag",52.08998572,4.2825092
691,Olanda,Haga,Altele,"Johan de Wittlaan 30, cod poștal 2517 JR, Den Haag",52.09028773,4.28252535
692,Olanda,Amsterdam,Altele,"Jodenbreestraat 25, cod poștal 1011 NH, Amsterdam",52.36869224,4.90382848
693,Olanda,Amsterdam,Altele,"Jodenbreestraat 25, cod poștal 1011 NH, Amsterdam",52.36869224,4.90382848
694,Olanda,Amsterdam,Altele,"Jodenbreestraat 25, cod poștal 1011 NH, Amsterdam",52.36869224,4.90382848
695,Olanda,Rotterdam,Altele,"Delftsestraat 5, cod poștal 3013 AB, Rotterdam",51.92522631,4.47641166
696,Olanda,Rotterdam,Altele,"Delftsestraat 5, cod poștal 3013 AB, Rotterdam",51.92522631,4.47641166
697,Olanda,Rotterdam,Altele,"Delftsestraat 5, cod poștal 3013 AB, Rotterdam",51.92522631,4.47641166
698,Olanda,Eindhoven,Altele,"Torenallee 24, cod poștal 5617 BD, Eindhoven",51.44660794,5.45817337
699,Olanda,Eindhoven,Altele,"Torenallee 24, cod poștal 5617 BD, Eindhoven",51.44660794,5.45817337
700,Olanda,Eindhoven,Altele,"Torenallee 24, cod poștal 5617 BD, Eindhoven",51.44660794,5.45817337
701,Olanda,Breda,Altele,"Bavelseparklaan 7, cod poștal 4817 ZX, Breda",51.58075755,4.83650006
702,Olanda,Breda,Altele,"Bavelseparklaan 7, cod poștal 4817 ZX, Breda",51.5805396,4.83691841
703,Olanda,Breda,Altele,"Bavelseparklaan 7, cod poștal 4817 ZX, Breda",51.58014245,4.83734452
704,Olanda,Groningen,Altele,"Zuiderweg 70/1, cod poștal 9744 AP, Groningen",53.20052983,6.51384717
705,Olanda,Groningen,Altele,"Zuiderweg 70/1, cod poștal 9744 AP, Groningen",53.20052983,6.51384717
706,Olanda,Utrecht,Altele,"Floraweg nr. 25, cod poștal 3542 DX, Utrecht",52.1207073,5.03821146
707,Olanda,Utrecht,Altele,"Floraweg nr. 25, cod poștal 3542 DX, Utrecht",52.1207073,5.03821146
708,Olanda,Den Bosch,Altele,"Marathonloop 1, cod poștal 5235 AA,  s-Hertogenbosch",51.722628,5.31517098
709,Olanda,Den Bosch,Altele,"Marathonloop 1, cod poștal 5235 AA,  s-Hertogenbosch",51.722628,5.31517098
710,Olanda,Maastricht,Altele,"Forum 100, cod poștal 6229 GV, Maastricht",50.83889833,5.7120445
711,Olanda,Enschede,Altele,"Hoge Bothofstraat 49, cod poștal 7511 ZA, Enschede",52.22306722,6.90383059
712,Sultanatul Oman,Muscat,Ambasadă,"Villa 2990, Way 2840, Shatti al Qurum, PC 103, Muscat",23.61256453,58.4581861
713,Republica Islamică Pakistan,Islamabad,Ambasadă,"Islamabad, Sector F-7/1, Street 30, House no. 5A",33.7142043,73.05178919
714,Palestina,Ramallah,Oficiu de Reprezentare,"Prico House Building, 2nd floor,  Al-Masyoun",31.89422608,35.19927551
715,Peru,Lima,Ambasadă,"Avenida Jorge Basadre 690, San Isidro, 15073, Lima",-12.09486351,-77.0390931
716,Polonia,Varșovia,Ambasadă,"ul.Fr.Chopina 10, cod poștal 00559, Varșovia",52.22287253,21.02184049
717,Polonia ,Cracovia,Altele,"ul. Rajska 1, cod poștal 31-124, Cracovia",50.06500493,19.92948664
718,Polonia ,Wrocław,Altele,"Plac Powstańców Warszawy 1, cod poștal 50-153, Wrocław",51.10998082,17.04965687
719,Polonia ,Gdańsk,Altele,"ul. Piekarnicza 16, cod poștal 80 -126, Gdańsk",54.35201401,18.5862039
720,Portugalia,Lisabona,Ambasadă,"Rua São Caetano, 5, 1200-828 Lisabona",38.709063,-9.163622
721,Portugalia,Lisabona,Secție Consulară,"Rua São Caetano, 5, 1200-828 Lisabona",38.709063,-9.163622
722,Portugalia,Lisabona,Institut cultural român,"Rua do Barão, 8-10, 1100-072 Lisabona",38.71006483,-9.13078499
723,Portugalia,Porto,Altele,"Fundação AEP, Avenida da  Boavista, 2671, 4100-135 Porto",41.16216078,-8.65513966
724,Portugalia,Santarém,Altele,"Pavilhão do Futuro, Campo  Emílio Infante da Câmara, 2000014 Santarém",39.22990815,-8.69122165
725,Portugalia,Setúbal,Altele,"Centro Multicultural de Setúbal,  Rua das Piteiras, 2910-638 Setúbal",38.52151737,-8.86272942
726,Portugalia,Loulé,Altele,"Convento Espírito Santo, Cerca do Convento, Sala 14, Praça da República 8100 Loulé",37.13901366,-8.02203186
727,Portugalia,Tavira,Altele,"Mercado da Ribeira, Loja 7, Rua  José Pires Padinha, 60, 8800-354 Tavira",37.12557624,-7.6475902
728,Portugalia,Lagos,Altele,"Paços do Concelho Séc. XXI, Praça do Município, 8600-293 Lagos (Primăria Municipală)",37.10829072,-8.67802639
729,Qatar,Doha,Secție Consulară,"Street 953 (Ibn Roshd Street),  Building No. 102, Onaiza 65, Dafna Area, Doha",25.33039122,51.50634785
730,Federația Rusă,Moscova,Ambasadă,"119590, Moscova,  Mosfilmovskaia uliţa nr. 64",55.71486375,37.51240113
731,Federația Rusă,Sankt Petersburg,Consulat General,"Str. Gorohovaia nr. 4, cod poștal 191186, Sankt Petersburg",59.93606997,30.3110216
732,Senegal,Dakar,Ambasadă,"Rue Ax9A, Point E, Dakar, 10700",14.70256279,-17.46205653
733,Serbia,Belgrad,Ambasadă,"Str. Mihaila Avramovica nr. 12, cod poștal 11040",44.76834384,20.45808024
734,Serbia,Vârșeț,Consulat General,"Trg Zelene Pijace, 3A, cod poștal 26300, Vârșeț",45.12306928,21.29583141
735,Serbia,Zaječar,Consulat General,"strada Kumanovska, nr. 45, cod poștal 19000, Zaječar",43.89728504,22.27471115
736,Serbia,Priștina,Biroul de Legătură,"Str. Azem Jashanica, nr. 44-46,  Arberia/Dragodan, cod poștal  10000, Priştina",42.66950673,21.15373459
737,Singapore,Singapore,Secție Consulară,"390 Havelock Rd, #03-05, cod poștal 169662",1.2896175,103.83589317
738,Siria,Damasc,Ambasadă,"strada Ibrahim Hanano nr. 8, cartier Malki",33.52313733,36.27986682
739,Republica Slovacă,Bratislava,Ambasadă,"Fraña Kraľa 11, Stare Mesto, 811 05 Bratislava",48.15257776,17.1048051
740,Slovenia,Ljubljana,Ambasadă,"Smrekarjeva 33a, 1107 Ljubljana",46.07218372,14.49325373
741,Spania,Madrid,Ambasadă,"Avenida de Alfonso XIII, 157, 28016 Madrid",40.46016928,-3.67846798
742,Spania,Madrid,Ambasadă,"Avenida de Alfonso XIII, 157, 28016 Madrid",40.46016928,-3.67846798
743,Spania,Madrid,Consulat General,"Avenida de la Albufera, 319, 28031 Madrid",40.38443577,-3.631897
744,Spania,Madrid,Consulat General,"Avenida de la Albufera, 319, 28031 Madrid",40.38443577,-3.631897
745,Spania,Madrid,Institut cultural român,"Plaza del Cordón, 1, bajo dcha., 28005 Madrid",40.41403887,-3.71029546
746,Spania,Madrid,Altele,"Calle de los Andaluces, 20,  Posterior, Puente de Vallecas,  28038 Madrid",40.39029035,-3.63820026
747,Spania,Madrid,Altele,"Calle de las Tubas, 9, Latina, 28054 Madrid",40.37098117,-3.76389956
748,Spania,Adeje,Altele,"Centro de Participación  Ciudadana y Convivencia, Calle Beneharo, 4, 38670 Adeje",28.12093275,-16.73726485
749,Spania,Alcala de Henares,Altele,"Centro Cívico La Galatea, Calle  Emilia Pardo Bazán, 3, 28806 Alcala de Henares",40.50370736,-3.37402223
750,Spania,Alcala de Henares,Altele,"Centro Cívico La Galatea, Calle  Emilia Pardo Bazán, 3, 28806 Alcala de Henares",40.50380523,-3.37405929
751,Spania,Alcorcon,Altele,"Centro Joven “Yolanda González”, Calle Maestro  Victoria, 22, 28923 Alcorcon",40.34488764,-3.82161016
752,Spania,Aranjuez,Altele,"Centro Social San Theodore  Stratelates, Camino del Mar Chico 21, 28300 Aranjuez",40.02398124,-3.60390578
753,Spania,Arganda del Rey,Altele,"Hotel B&B, Avenida de Madrid, 105, 28500 Arganda del Rey",40.30988763,-3.48107198
754,Spania,Arganda del Rey,Altele,"Hotel B&B, Avenida de Madrid, 105, 28500 Arganda del Rey",40.30988763,-3.48107198
755,Spania,Avila,Altele,"Centro de Exposiciones y Congresos Lienzo Norte - Sala de prensa, Avenida de Madrid 102, 05001 Avila",40.66052155,-4.70626552
756,Spania,Azuqueca de Henares,Altele,"El Foro, Calle Ciudad Real, s/n, 19200 Azuqueca de Henares",40.56529072,-3.26203093
757,Spania,Collado Villalba,Altele,"Hotel Galaico, Avenida Juan  Carlos I, 45, 28400 Collado Villalba",40.63458591,-4.01006899
758,Spania,Coslada,Altele,"Hotel AC Marriott Coslada  Aeropuerto, Cam. de las Rejas,  San Blas-Canillejas, 28022  Madrid",40.44508832,-3.54056336
759,Spania,Coslada,Altele,"Centro de negocios Coslada,  Calle de la Mancha, 1, 28823 Coslada",40.43056591,-3.5458534
760,Spania,Coslada,Altele,"Centro de negocios Coslada,  Calle de la Mancha, 1, 28823 Coslada",40.43084037,-3.54593048
761,Spania,Fuenlabrada,Altele,"FAPA Ginger de los Rios, Calle de Logroño, 2, 28941 Fuenlabrada",40.29343111,-3.80144479
762,Spania,Getafe,Altele,"Casa Nacional de Rumania,  Calle Greco s.n., 28904 Getafe",40.30110063,-3.73703277
763,Spania,Guadalajara,Altele,"Centro San José, Calle de  Atienza, 4, 19003 Guadalajara",40.62991568,-3.16940694
764,Spania,Las Palmas,Altele,"Oficinas Municipales del  Edificio Metropol, intrarea prin  Parque Romano, Calle León y Castillo, 270, 35005 Las Palmas de Gran Canaria",28.12491385,-15.42845119
765,Spania,Leganes,Altele,"Ayuntamiento de Leganés, Plaza Mayor, 1, 28911 Leganés",40.32599527,-3.76833709
766,Spania,Leon,Altele,"Centro de Mayores de Puente  Castro, Calle La Flecha, 11,  24005 León",42.57939567,-5.55725695
767,Spania,Maspalomas,Altele,"Estadio Municipal De  Maspalomas, Sala de Prensa,  Entrada Calle San Mateo s/n,  35100 Maspalomas",27.76581384,-15.58412405
768,Spania,Mostoles,Altele,"Centro Sociocultural Norte- Universidad, Avenida del  Alcalde de Móstoles, 34, 28933  Móstoles",40.3355788,-3.8669046
769,Spania,Pinto,Altele,"Ayuntamiento de Pinto, Plaza de la Constitución, 1, 28320 Pinto",40.24093419,-3.70031561
770,Spania,Rivas-Vaciamadrid,Altele,"Casa de Asociaciones, Avenida  Armando Rodríguez Vallina, s/n,  28523 Rivas-Vaciamadrid",40.36899372,-3.55041828
771,Spania,Salamanca,Altele,"Centro Municipal Integrado  Victoria Adrados, Avenida  Villamayor, 71, 37007  Salamanca",40.97110609,-5.67057076
772,Spania,San Martin de la Vega,Altele,"Avenida Abogados de Atocha,  15, 28330 San Martín de la Vega",40.21419103,-3.56796911
773,Spania,San Sebastian de los Reyes,Altele,"Centro de Formación  Ocupacional Marcelino  Camacho, Avenida Ramón y  Cajal, 5, et. 1, 28703 San Sebastián de los Reyes",40.5445801,-3.62100093
774,Spania,Santa Cruz de Tenerife,Altele,"Recinto Ferial, Calle Alcalde  Josė Emilio Garcia Gómez,  38005 Santa Cruz de Tenerife",28.4544088,-16.25795395
775,Spania,Soria,Altele,"Subdelegación del Gobierno,  Calle Alfonso VIII, 2, 42003 Soria",41.76365997,-2.46963177
776,Spania,Torrejon de Ardoz,Altele,"Centro Polivalente Abogados de  Atocha, Calle de Londres, 11B,  28850 Torrejón de Ardoz",40.46146633,-3.46763689
777,Spania,Torrejon de Ardoz,Altele,"Centro Polivalente Abogados de  Atocha, Calle de Londres, 11B,  28850 Torrejón de Ardoz",40.46153434,-3.46733686
778,Spania,Valdemoro,Altele,"Centro Municipal de Empresas de Valdemoro, Calle Gaspar  Bravo de Sobremonte, 8, 28341  Valdemoro",40.17365545,-3.66897331
779,Spania,Valladolid,Altele,"Centro Cívico Rondilla, Calle  Alberto Fernández, 3, 47010 Valladolid",41.6638228,-4.72595689
780,Spania,Velilla de San Antonio,Altele,"Centro de Asociaciones, Calle  Ventura Rodríguez, 7, 28891 Velilla de San Antonio",40.36560396,-3.48885635
781,Spania,Villanueva de la Canada,Altele,"Centro Cultural La Despernada,  Calle Olivar, 10, 28691  Villanueva de la Cañada",40.44959646,-4.00057486
782,Spania,Barcelona,Altele,"Hotel Torre Melina Gran Meliá  Av. Diagonal, 671, Les Corts,  08028 Barcelona",41.38156932,2.1088026
783,Spania,Barcelona,Altele,"Hotel SB Diagonal Zero, Plaza Llevant, s/n, 08019, Barcelona",41.41221378,2.21976344
784,Spania,Barcelona,Altele,"Hotel Silken Sant Gervasi,  Carrer de Sant Gervasi de  Cassoles, 26, Sarrià-Sant  Gervasi, 08022 Barcelona",41.40469122,2.13887307
785,Spania,Figueres,Altele,"Espai Empresarial ”Gran Firal”,  C/ Alemanya, nr. 18, sala 12  17600 Figueres",42.2627887,2.97857804
786,Spania,Lleida,Altele,"Lonja Mercolleida, Avinguda de Tortosa, 2, 25005, Lleida",41.6189095,0.63653135
787,Spania,Lleida,Altele,"Lonja Mercolleida, Avinguda de Tortosa, 2, 25005, Lleida",41.6189095,0.63653135
788,Spania,Girona,Altele,"Casa de la Cultura, Aula 4, Pl. de lHospital, 6, 17002 Girona",41.98151643,2.82114921
789,Spania,Girona,Altele,"Palau de Fires, Sala de Juntas,  Pg. de la Devesa, 34 – 36, 17001 Girona",41.98479309,2.81193045
790,Spania,Guissona,Altele,"Ayuntamiento, sala de consiliu,  Plaza Bisbe Benlloch, 1, 25210, Guissona",41.78466537,1.28784005
791,Spania,Lloret de Mar,Altele,"Centre Civic Can Carbó, Carrer de Barcelona, 18, 17310 Lloret de Mar",41.70573229,2.84460592
792,Spania,Manresa,Altele,"Palau Firal, Calle Castelladral 57, 08243, Manresa, Spania",41.73869759,1.84717697
793,Spania,Reus,Altele,"Centre Civic Ponent Avinguda dels Països Catalans, 106, 43205 Reus",41.15136946,1.09807609
794,Spania,Sabadell,Altele,"Turul I: Centre Cívic de Can Llong-Castellarnau, Av.  dEstrasburg, 82, 08206 Sabadell Turul II: Centro Cívico de la Creu Alta-Cal Balsach, Carretera de Prats de Lluçanès, 2, 08208  Sabadell",41.56159261,2.08313611
795,Spania,Tarragona,Altele,"Hotel Tarraco Park, Carretera de Valencia, 206, 43006, Tarragona",41.11489117,1.21851805
796,Spania,Tarragona,Altele,"Hotel Tarraco Park, Carretera de Valencia, 206, 43006, Tarragona",41.11489117,1.21851805
797,Spania,Tarrega,Altele,"Centre La Solana 2, Carrer de lHospital, 2, bajos, 25300 Tàrrega.",41.64526491,1.13820758
798,Spania,Tortosa,Altele,"Espai Sant Joan, Plaza de Sant Joan, 4, 43500, Tortosa",40.81710623,0.5112466
799,Spania,Vilanova i la Geltru,Altele,"Espai de la Tecnología ""Neapolis"", Rambla de lExposició, 59, 08800, Vilanova i la Geltrú",41.22326658,1.73344716
800,Spania,Palma de Mallorca,Altele,"Hotel Isla Mallorca & Spa,  Carrer de Pilar Juncosa, 7,  07014, Palma",39.56937483,2.62781694
801,Spania,Pollença,Altele,"Fundació Rotger Villalonga, sala  FRV, C/ Philip Newman, 11,  07460, Pollença",39.87634568,3.01887923
802,Spania,Ibiza,Altele,"Parroquia Santa Cruz Ibiza,  C/dArago, 16 bajo, 07800, Ibiza",38.90915445,1.43026281
803,Spania,Ibiza,Altele,"Club Parroquial, Carrer de Jorge  Manrique, 1, 07849, Santa Eularia des Riu",38.99123413,1.53720987
